soc_code,Knowledge – Administration and Management,Knowledge – Computers and Electronics,Knowledge – Economics and Accounting,Knowledge – Education and Training,Knowledge – English Language,Knowledge – Law and Government,Knowledge – Mathematics,Knowledge – Medicine and Dentistry,Skills – Active Learning,Skills – Active Listening,Skills – Complex Problem Solving,Skills – Coordination,Skills – Critical Thinking,Skills – Instructing,Skills – Learning Strategies,Skills – Management of Financial Resources,Skills – Management of Personnel Resources,Skills – Mathematics,Skills – Monitoring,Skills – Negotiation,Skills – Operations Analysis,Skills – Operations Monitoring,Skills – Persuasion,Skills – Programming,Skills – Quality Control Analysis,Skills – Reading Comprehension,Skills – Science,Skills – Service Orientation,Skills – Social Perceptiveness,Skills – Speaking,Skills – Systems Analysis,Skills – Systems Evaluation,Skills – Technology Design,Skills – Time Management,Skills – Troubleshooting,Skills – Writing,Work Activities – Analyzing Data or Information,Work Activities – Communicating with People Outside the Organization,"Work Activities – Communicating with Supervisors, Peers, or Subordinates",Work Activities – Developing Objectives and Strategies,Work Activities – Documenting/Recording Information,Work Activities – Getting Information,Work Activities – Interpreting the Meaning of Information for Others,Work Activities – Making Decisions and Solving Problems,"Work Activities – Organizing, Planning, and Prioritizing Work",Work Activities – Performing Administrative Activities,Work Activities – Processing Information,Work Activities – Thinking Creatively,Work Activities – Updating and Using Relevant Knowledge
11-3021.00,1.1576287027059777,2.3032979608708892,-0.012646751499161965,0.014679181238269723,-0.3396475294253096,-0.44828031277165564,0.1269577469557646,-0.8396444050156335,0.49549597652582755,0.8742934836017323,1.067936676381317,1.6102655715048397,1.3120796611820085,0.4822475426880031,0.797294110982511,2.2787393054662592,2.020800439975865,0.9488846009943939,1.4807277371904481,0.7766819517075734,1.7591197744344962,0.4436562371068371,0.7426517920330432,2.236242279894023,0.5209249260721516,0.928921858163747,-0.22309556799367838,-0.12804184087871018,0.9583140603512822,0.6924235348006432,1.6046929228215805,1.7161986330961119,1.9474686317097583,0.8604296430528788,0.59873642953879,0.8734316322553157,1.1338556289331272,-0.154192187321519,0.8106683166403874,1.5003872165581018,-0.4050616429375678,0.5483932309682666,0.34998705488642745,1.0516102894483323,1.2885840087659304,0.5503724454142137,0.5351937436723061,0.3006701592096142,0.20111772010669232
11-3031.00,2.2383507944315872,0.29060052211003207,2.9011647939077725,0.3775323064091458,-0.6175833567078968,1.501261652237656,0.9600137435269518,-0.8498515289068505,0.7223225537039408,0.8742934836017323,0.8098732591258092,1.2745131096374,1.0504879087770098,0.06784955815062438,0.36073368713864,2.5239503518481445,2.020800439975865,1.5934400609836272,1.1444630526323971,1.0153324637634493,-0.42715972117361617,-0.9225684054253275,1.2608027226653717,0.5362750022428966,-0.8031003966310216,0.928921858163747,-0.783278237880063,1.2792909428348564,0.9583140603512822,0.9366877708119978,0.5137190325488573,0.6183987480947696,-0.24703194400168452,1.5890628048850843,-1.0365357378519564,0.8734316322553157,0.7192283575099997,0.38768321383696236,0.6282526420678969,0.8449652947073876,-0.04773895112928476,0.01986417912951171,-0.09945394689600408,0.46663274606992344,0.7629912978266373,0.8868326307026044,1.0976905668223003,-0.4803219925025234,0.0023846353469242753
11-3031.01,1.7408755458594811,-0.3052638512073276,3.7054981892544783,-0.7261459493189336,0.911063693346333,0.5001455080436851,1.2376990757173474,-0.7375731661034653,0.9491491308820541,0.6136599078082681,1.8024248639546865,0.6546624108052023,1.3120796611820085,0.06784955815062438,0.36073368713864,4.3221646919819685,1.032098576324444,2.0174897057133863,1.4807277371904481,1.0153324637634493,0.9612075497600029,-0.9225684054253275,0.5035052086642756,0.028238804324169635,-0.8031003966310216,1.1448678080289783,-0.783278237880063,-0.37527597855812095,-0.10642640737844283,0.9366877708119978,0.9536278592717295,1.7161986330961119,-0.24703194400168452,0.8604296430528788,-1.3635901713301053,0.6699676321336249,1.6452292636883177,1.5771658017458252,1.5403310149303502,1.87011240324312,-0.06203185880161608,1.4204661665022165,0.9699056780346068,1.5357296356925334,0.9101572568896403,0.43821905031808406,1.1147359250995743,0.3619244456184096,0.6166505336952981
11-3031.03,0.2827584379757214,0.09197906433757942,3.81173090184744,-0.7261459493189336,1.1889995206289208,0.8953229333834107,1.8515298100329594,-0.5028093166054783,1.19487792282501,0.8742934836017323,1.067936676381317,-0.01684251292967779,1.0504879087770098,0.2750485504193137,0.1511846836935816,1.7678829588373324,0.5575216817717616,1.3898962315133427,0.497800197713068,0.7766819517075734,-0.02820360883636927,-0.9225684054253275,0.7426517920330432,0.282256903283533,-1.3814103076967754,0.928921858163747,-1.063369572823255,-0.12804184087871018,-0.36196411963357705,0.6924235348006432,1.182380449167623,1.0610599920469233,0.40134322609487794,0.46575334706043475,-1.3635901713301053,0.6699676321336249,1.8249010813050066,1.0485068737863306,0.46863892681696706,0.8449652947073876,-0.5336978119885497,1.6318777872377195,0.6134524697244038,1.0112670105946495,0.657872755638779,-1.1799942217832204,1.404507015813208,0.530373733242596,0.32758422859018094
11-3051.00,1.7923385026083203,-0.09340096291671039,0.5336929132646376,0.5589588689945831,-0.6870673135285441,-0.013585144897957606,0.47771816656468535,-0.46198082104061144,0.9491491308820541,0.6136599078082681,0.8098732591258092,2.255943382788378,1.0504879087770098,0.4822475426880031,1.670414958670253,3.0552409523422286,2.534925409074604,1.3898962315133427,1.7911259075517263,1.273870518490648,1.3761219065907389,0.7715501513145568,0.7426517920330432,0.028238804324169635,1.0840161552677543,0.7129759082985156,-0.3687430621641382,0.10017428620997611,0.702776348096148,0.9366877708119978,1.8334455127174734,1.2912438389020433,-0.24703194400168452,2.378415396869973,0.27168199606064053,0.2943417857551185,0.05582472323299467,0.09692080345924099,0.42303500817384493,0.7441311528842001,0.08089721792169655,0.6276725887440807,0.08652164004845046,0.8902371740335987,0.3004697122000601,0.50230670465873,0.24542265295867174,0.28535658760741506,-0.23248173755098323
11-3051.01,1.1919373405385365,0.383290535737177,-0.3161687874790509,1.5568049632144905,0.6678698444740683,0.5396632505776576,0.7554034987550811,0.0892038690850971,0.9491491308820541,0.6136599078082681,1.067936676381317,1.6102655715048397,0.5055050912665956,0.7067131176457497,0.5702826905836984,1.7678829588373324,1.2891610608738133,0.9488846009943939,1.4807277371904481,0.7766819517075734,1.1686647281753713,0.9491593548437383,1.001727257349207,0.5362750022428966,2.4232601598410777,0.928921858163747,0.3370871018927065,0.10017428620997611,0.17040611423128565,0.6924235348006432,1.6046929228215805,1.9463824799512313,0.9998433831070901,1.2247462239689815,0.9257908630169388,1.076895632377006,1.659050172735756,0.6387962046177229,1.8139545267890855,0.7945482237957935,1.6245312465334791,0.3634080628247033,1.3263588863448117,0.6280058614846571,1.2044891750156432,0.6625258405103446,1.0124637754359376,0.28535658760741506,0.6889171099715776
11-3051.02,2.032498967436233,0.4362562578098311,1.383554614008327,0.7706231920109263,0.1293691791140565,1.1851197119658754,1.1938540232662327,0.01775400184657971,0.7223225537039408,0.04895382692243027,0.8098732591258092,1.6102655715048397,1.0504879087770098,0.7067131176457497,0.797294110982511,2.789595652095187,2.020800439975865,1.1693904162538686,1.4807277371904481,0.7766819517075734,-0.02820360883636927,0.9491593548437383,0.5035052086642756,0.5362750022428966,1.0840161552677543,0.7129759082985156,0.4827345960631664,-0.12804184087871018,0.702776348096148,0.6924235348006432,0.9536278592717295,1.0610599920469233,0.7005933046009838,1.5890628048850843,1.0958591684255765,0.6699676321336249,0.263138358944559,0.8899091953984818,1.5175290556087881,0.6096856304532838,0.10948303326635977,0.6540990413360185,0.07102367446974502,0.7893789768993907,1.919295261893084,1.4796434333535775,0.6033751767813967,0.4691194468338006,0.4359840930045992
11-3051.03,1.8094928215245993,0.3965319662553404,1.2924980032143603,0.2868190251164269,-0.7739222595543517,0.05227775932532977,0.6092533239180316,-0.5028093166054783,0.24976718458287184,0.33130686736534953,0.3334484888079473,1.2745131096374,0.7888961563720105,0.7067131176457497,1.0243055313813236,2.2787393054662592,2.534925409074604,0.7453407715241095,1.1444630526323971,0.7766819517075734,0.16329532508550934,0.607603194210697,0.7426517920330432,1.0052314926294144,0.3230820617601831,0.7129759082985156,1.1773611067222836,0.5756245509780729,0.44723863584101375,0.16318435677604184,0.9536278592717295,0.6183987480947696,0.40134322609487794,1.2247462239689815,0.27168199606064053,0.4821547089443714,0.5948401760830601,0.00440549106632928,0.40023304885228217,0.055097850425756434,-0.20496093552492986,-0.032988726054365244,0.24150129583549532,0.7490356980457085,-0.3933126662398072,0.5183286182438914,0.3136040860677623,0.22410230119862026,-0.5938146189323793
11-3051.04,1.7580298647757602,0.5819119935096307,1.4897873266012889,0.8159798326572861,-0.582841378297573,0.24986647199519246,0.6677133938528509,-0.2170098476514077,0.004038392639916068,0.6136599078082681,1.067936676381317,1.6102655715048397,1.0504879087770098,0.7067131176457497,0.36073368713864,2.5239503518481445,2.277862924525234,0.7453407715241095,1.4807277371904481,0.5380314396516974,0.16329532508550934,1.1267685583729197,0.5035052086642756,0.028238804324169635,1.0840161552677543,0.7129759082985156,0.6171784368358988,-0.37527597855812095,0.17040611423128565,0.9366877708119978,0.7248752693758361,0.8308761451918039,-0.24703194400168452,1.5890628048850843,1.2528452964950882,-0.11258621448826317,0.802153811794625,-0.7885829008729128,0.19501541495823024,0.9457994365305739,0.2809979253343345,0.09914353690532382,-0.9053481569886389,0.3859461883625569,1.5198448015792205,-0.058460270821920395,1.2170080747632093,0.34661087401621044,-0.7022144833467981
11-3051.06,1.5350237188641267,0.7540505902457566,0.913095458239499,0.7252665513645677,0.25096610355018784,1.0665664843639577,0.4923331840483911,-0.04348874150072118,0.9491491308820541,1.1349270593951963,0.8098732591258092,0.9645877602213008,0.5055050912665956,0.9311786926034964,1.4434035382714405,2.2787393054662592,2.277862924525234,1.1693904162538686,1.4807277371904481,1.273870518490648,0.16329532508550934,1.1267685583729197,1.2608027226653717,1.0052314926294144,1.2818590195797224,0.7129759082985156,1.457452441665476,0.8228586886574834,0.17040611423128565,1.1809520068233523,1.182380449167623,1.2912438389020433,0.40134322609487794,1.9837391008775285,0.9257908630169388,0.4821547089443714,0.3737056313240597,0.030838437464303904,0.8562722352835095,0.9121880559228457,0.7240780631766066,-0.27082679938180554,0.5979545041456995,0.5473193037772905,0.9522046737647842,1.0951175073097028,0.194286578126854,0.10159372838103069,-0.23248173755098323
