ch_isco_4digit,emp_2021,emp_2022,emp_2023,emp_2024,delta_2021_2022,delta_2022_2023,delta_2023_2024
3300,1.171670158406,0.7573794104529998,1.1529518492318152,1.4276451262120822,-35.358991178594366,52.22909856266328,23.82521673938844
3310,0.4519835287600001,0.42410534842599995,0.30778882070689007,0.32251444020138603,-6.167963777459519,-27.426328894648538,4.784325649214954
3311,7.776497826179,8.357260989684999,7.3860507104935555,8.538453319440176,7.468183962591788,-11.621155309020093,15.602419399982889
3312,1.6431934622789997,1.9339622192030002,2.773786802301039,2.110797466890553,17.695345289453847,43.42507701335222,-23.901957239845988
3313,37.240375089962,35.694219590095,36.98330881637956,36.155744092642564,-4.151825796952723,3.611478948379296,-2.237670858077678
3315,3.125632419445001,3.6551101946799993,3.4803967621019565,3.6223267584318464,16.939860616400136,-4.779977162722417,4.077983230974288
3321,15.324362365891,16.217702350982005,16.295089574638894,16.324559714630414,5.829540986836773,0.47717748163137624,0.1808528873470372
3322,28.232729281254002,29.811758161446008,28.68720579333386,29.181809900142657,5.59290199846336,-3.772177279924648,1.7241278581538602
3323,9.887902562537,10.104688062421003,10.768194576649464,10.266898583215756,2.1924315952035474,6.566323573075147,-4.655339294488179
3324,7.130616716006,6.286050496707,6.538878894702307,7.355296399385477,-11.844224040302338,4.022054835985699,12.485588398717976
3331,4.921863070065001,4.544567426216001,3.6862465104625883,3.7084506545894294,-7.665707852453874,-18.886746201675063,0.602351038212434
3332,5.222874410869999,4.8235995897779995,6.393418390328156,6.026339973511182,-7.644733334215684,32.54455041991588,-5.741504691328874
3333,1.7682971882870002,1.4332020387599997,1.5333525231875706,1.4220041110155555,-18.950160173676274,6.9878831957440335,-7.261762085899294
3334,23.085049634656,24.240044403385003,24.635084392567396,24.235080118485673,5.003215444662029,1.62969994034841,-1.623717896425831
3339,0.83187822245,0.779595074896,0.728760547089508,0.582892890090946,-6.284952069068314,-6.520632241458614,-20.015855356210192
3341,14.144364432642003,14.08504137531,14.092859251231731,18.08485422363143,-0.4194112617396857,0.055504813322274124,28.326366574978714
3342,1.8573417763030002,1.7372712643910002,1.8454937573717387,1.1294237122960085,-6.464642826857523,6.229452774531205,-38.80100066529198
3343,34.534456788122,34.92583533916601,35.679111692113665,35.095276488816104,1.133298703509996,2.156788364924032,-1.6363501657094472
3344,12.38584638969,11.622023063692998,12.277741088394597,12.653849088066766,-6.16690456158741,5.642029972819889,3.063332228333764
3351,3.571478833435,3.9205398263989997,3.7994423264151163,4.453572945810789,9.7735702560017,-3.088796577666984,17.21649029511297
3352,2.7774938798200006,2.370113916662,2.2475346592808907,2.5542725194272426,-14.66717770713509,-5.171871972877422,13.647747716802472
3353,6.335645798758001,7.199545648058999,7.506648476808956,6.8305035239549445,13.635545242607341,4.2655862433867915,-9.007281411176962
3354,1.7689153572100005,1.7769040672799996,2.14717587985789,2.102470543258459,0.4516162990748873,20.838030560911758,-2.0820528499225595
3355,4.165033510092,4.070975210586001,7.693994722646278,8.48655250294109,-2.2582843398040624,88.99635405882901,10.30099199265136
3359,1.058769448664,1.1952449879130003,0.9058740311135565,0.8915400349132869,12.890014858401027,-24.21017948000018,-1.582338791923343
3411,11.161303776262997,12.039343043658002,12.72587654886329,12.144299740161113,7.866816323576385,5.7024166743627696,-4.570033399814219
3412,42.954374493490995,46.231044447982995,48.71836179680876,50.726888890706896,7.628256709892316,5.380188525968465,4.12273118352207
3413,3.3870771827280004,3.342897289604,3.374637565351588,3.1947853108671507,-1.3043662940215954,0.949484025318287,-5.32952801601672
3421,2.3949680845700003,1.9573795381589998,2.43417959367207,2.273935280082425,-18.27116399714222,24.35910083956029,-6.583093293782369
3422,17.875705608018997,18.596802860598004,17.45389196823657,18.48931429700556,4.033951265428787,-6.145738603182049,5.932329194275423
3423,6.123279294223,6.404440928735001,5.996367234086351,7.535353269945205,4.591683981772034,-6.371730166449548,25.665306606147915
3431,4.224458364036999,4.343179196358999,4.155814821417238,4.9822881193963156,2.8103208054475357,-4.313991352206563,19.887154108017487
3432,7.543997132749001,8.494832835689,7.438661766957853,7.006492029903259,12.603871478322231,-12.43310008754848,-5.809778029890667
3433,1.0198575576749997,0.8764893736830001,0.974758997949979,0.994684168442118,-14.057667456898637,11.211730252250625,2.044112496939631
3434,9.833407651437998,11.439200624478001,9.81023902493017,9.634557678626583,16.32997461266826,-14.240169859964894,-1.7907957783407455
3435,3.8820980289610003,4.497162307868001,4.5392164010812825,4.315844951925017,15.84360503826884,0.9351250929882194,-4.920925318807364
3510,0.7758350853020001,0.9887137582279999,0.8256239644810986,0.6976185738850148,27.438649908844365,-16.49514759855221,-15.50407886676772
3511,7.415490017288,7.196293830648001,7.7553846659887915,7.981507517640701,-2.955923157188247,7.769149627544411,2.9156884073535387
3512,11.864013249297999,13.888323471840003,13.416980123321427,14.047835770181605,17.06260925375976,-3.3938102714432996,4.701919814009589
3513,3.0922917766660003,2.725629377559,2.250868458815268,2.28763403627524,-11.857302789917275,-17.418396009838837,1.6333952042369961
3514,0.6656186110769999,0.5783717728090001,0.5612498205565385,0.6198297082495005,-13.107632030725622,-2.9603713489171106,10.437399807963201
3521,5.556250125787999,6.3466592517499985,5.061004459370493,5.69390974380046,14.22558574700418,-20.257189513128576,12.505527104567893
3522,1.921870143348,1.612780661437,1.4471927369531397,1.3064298832810843,-16.082745391556468,-10.267231523989144,-9.726614159798208
