soc_code,isco_4digit,main_group,E_j,delta_bfs,is_outlier,employed_2022,employed_2024,qualification_level,sector
25-4011.00,2621,2,0.5026875165712044,37.40303524920816,False,2.5007701291260007,3.436134062024667,4,Sonstiges
25-4012.00,2621,2,0.4036237672586568,37.40303524920816,False,2.5007701291260007,3.436134062024667,4,Sonstiges
25-4013.00,2621,2,0.1445908370739324,37.40303524920816,False,2.5007701291260007,3.436134062024667,4,Sonstiges
25-4022.00,2621,2,0.33854811701674803,37.40303524920816,False,2.5007701291260007,3.436134062024667,4,Sonstiges
25-4031.00,2621,2,0.13610490861386745,37.40303524920816,False,2.5007701291260007,3.436134062024667,4,Sonstiges
25-9031.00,2351,2,0.1162427724294541,9.104617932851117,False,5.918517435153998,6.4573758349139485,4,Sonstiges
25-9042.00,2352,2,0.017860832265658877,-4.290954457192263,False,17.397115878819,16.650613559593914,4,Sonstiges
25-9044.00,2310,2,0.18922972871718705,5.922274763909165,False,16.214208988428997,17.17445899551822,4,Sonstiges
27-1011.00,2166,2,0.0784135880634522,10.20017076159689,False,12.445369746459,13.714818712509937,4,Sonstiges
27-1013.00,2651,2,0.2854305603168472,-22.840408691396814,False,4.121146544095,3.179859830652326,4,Sonstiges
27-1024.00,2166,2,0.2068573070202037,10.20017076159689,False,12.445369746459,13.714818712509937,4,Sonstiges
27-1025.00,3432,3,0.17462574206982837,-17.52054260011844,False,8.494832835689,7.006492029903259,3,Sonstiges
27-2011.00,2659,2,0.0,-39.93966708811424,True,0.962589705,0.5781345813985391,4,Sonstiges
27-2012.03,2654,2,0.14755305114644315,15.185684568931537,False,5.632197512363999,6.4874852608908045,4,Sonstiges
27-2012.04,2166,2,0.0,10.20017076159689,False,12.445369746459,13.714818712509937,4,Sonstiges
27-2021.00,3421,3,0.0,16.172425211983143,False,1.957379538159,2.273935280082425,3,Sonstiges
27-2022.00,3422,3,0.0,-0.5779948542670491,False,18.596802860598004,18.48931429700556,3,Sonstiges
27-2023.00,3422,3,0.0,-0.5779948542670491,False,18.596802860598004,18.48931429700556,3,Sonstiges
27-2032.00,2653,2,0.0,6.364451196197461,False,0.7950931779070001,0.8456964951791865,4,Sonstiges
27-2041.00,2652,2,0.06546010220226658,1.8727653339679284,False,7.433138465352998,7.572343705757965,4,Sonstiges
27-2042.00,2652,2,0.0,1.8727653339679284,False,7.433138465352998,7.572343705757965,4,Sonstiges
27-3023.00,2642,2,0.20486851928404498,3.605723087659345,False,9.876316774069,10.23242940820198,4,Sonstiges
27-3031.00,2432,2,0.06144749512507949,-3.069907631481635,False,5.166502693133,5.007895832675806,4,Sonstiges
27-3042.00,2641,2,0.5169892288449867,-6.421342346609928,False,4.649945778438999,4.351356841073695,4,Sonstiges
27-3043.00,2641,2,0.07351335182894482,-6.421342346609928,False,4.649945778438999,4.351356841073695,4,Sonstiges
27-3043.05,2641,2,0.495598170585074,-6.421342346609928,False,4.649945778438999,4.351356841073695,4,Sonstiges
27-3092.00,2643,2,0.25109291874360845,2.0629146837573638,False,5.622935372784,5.738931732247348,4,Sonstiges
27-4011.00,3521,3,0.17928106453329387,-10.284930733748665,False,6.346659251749999,5.69390974380046,3,Sonstiges
27-4014.00,3521,3,0.12002258349686448,-10.284930733748665,False,6.346659251749999,5.69390974380046,3,Sonstiges
27-4021.00,3431,3,0.0830753094120416,14.71523264739106,False,4.343179196358999,4.982288119396316,3,Sonstiges
27-4031.00,3521,3,0.022448681233335824,-10.284930733748665,False,6.346659251749999,5.69390974380046,3,Sonstiges
27-4032.00,2654,2,0.3942690288982959,15.185684568931537,False,5.632197512363999,6.4874852608908045,4,Sonstiges
29-1021.00,2261,2,0.0,12.185403600103523,False,5.662456788252,6.352450001581966,4,Sonstiges
29-1022.00,2261,2,0.2525448000296324,12.185403600103523,False,5.662456788252,6.352450001581966,4,Sonstiges
29-1023.00,2261,2,0.0,12.185403600103523,False,5.662456788252,6.352450001581966,4,Sonstiges
29-1024.00,3214,3,0.15723233780014492,-9.276261385655218,False,4.551515015314,4.129304585486128,3,Sonstiges
29-1031.00,2265,2,0.06960700006846897,-2.52451253010368,False,2.6122524179290005,2.5463057783204466,4,Sonstiges
29-1051.00,2262,2,0.13242085554704727,-6.325399884219272,False,6.54283315089,6.128972790338944,4,Sonstiges
29-1071.00,3256,3,0.23554856608583546,-0.7566030025209012,False,31.51451494805901,31.276075181732093,3,Sonstiges
29-1071.01,3259,3,0.09752195604857264,3.1233171310394097,False,0.608573771748,0.6275814606160179,3,Sonstiges
29-1081.00,2269,2,0.1997724052748875,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-1122.00,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-1122.01,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-1123.00,2264,2,0.0,22.200468481542472,False,16.459361803371998,20.11341723279264,4,Sonstiges
29-1125.00,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-1126.00,3259,3,0.0,3.1233171310394097,False,0.608573771748,0.6275814606160179,3,Sonstiges
29-1127.00,2269,2,0.289465624325846,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-1128.00,3255,3,0.09253557971483221,-2.919764108399224,False,12.063985162247,11.711745253437105,3,Sonstiges
29-1129.02,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-1131.00,2250,2,0.29987819782045183,-3.240518553862183,False,4.151707657170999,4.017170800238256,4,Sonstiges
29-1141.00,2221,2,0.0,5.464584482285454,False,91.542329713691,96.54473765794796,4,Sonstiges
29-1141.01,2221,2,0.0,5.464584482285454,False,91.542329713691,96.54473765794796,4,Sonstiges
29-1141.02,2221,2,0.05666515741354757,5.464584482285454,False,91.542329713691,96.54473765794796,4,Sonstiges
29-1141.03,2221,2,0.0,5.464584482285454,False,91.542329713691,96.54473765794796,4,Sonstiges
29-1141.04,2221,2,0.0,5.464584482285454,False,91.542329713691,96.54473765794796,4,Sonstiges
29-1151.00,3259,3,0.10870918130339373,3.1233171310394097,False,0.608573771748,0.6275814606160179,3,Sonstiges
29-1161.00,2221,2,0.12235648472534416,5.464584482285454,False,91.542329713691,96.54473765794796,4,Sonstiges
29-1171.00,2221,2,0.126605337403468,5.464584482285454,False,91.542329713691,96.54473765794796,4,Sonstiges
29-1181.00,2266,2,0.21645140031440238,5.1086153670915495,False,4.047666286812,4.254445988748661,4,Sonstiges
29-1211.00,2212,2,0.055500217268570365,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1213.00,2212,2,0.0,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1214.00,3259,3,0.06651985237065397,3.1233171310394097,False,0.608573771748,0.6275814606160179,3,Sonstiges
29-1215.00,2635,2,0.10541116249488841,4.199509809449249,False,18.731495843976003,19.518126849400357,4,Sonstiges
29-1217.00,2212,2,0.292990007993754,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1221.00,2212,2,0.035741316995381266,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1222.00,2131,2,0.39307753609290885,11.293192447554636,False,8.866294443315,9.867582137765408,4,Sonstiges
29-1223.00,2212,2,0.04769429223308554,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1224.00,2269,2,0.06805792945855342,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-1229.01,2131,2,0.247731347909298,11.293192447554636,False,8.866294443315,9.867582137765408,4,Sonstiges
29-1229.03,2212,2,0.29604310605964257,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1229.04,2212,2,0.08911765167059757,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1229.05,2212,2,0.10201679070290025,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1241.00,2212,2,0.04337245123216139,-2.7904627329039604,False,37.08194504008001,36.04718718310065,4,Sonstiges
29-1291.00,2230,2,0.18963992769068777,-5.400444515711197,False,8.390799604639,7.937659127565956,4,Sonstiges
29-1299.01,2230,2,0.32999473605792945,-5.400444515711197,False,8.390799604639,7.937659127565956,4,Sonstiges
29-1299.02,2267,2,0.2263149589153233,0.9067327842740792,False,1.084923443269,1.0947607998133952,4,Sonstiges
29-2011.00,3212,3,0.31953893780550924,-2.2998627320771474,False,7.281498105076999,7.114033643821429,3,Sonstiges
29-2011.01,2131,2,0.36490388272346636,11.293192447554636,False,8.866294443315,9.867582137765408,4,Sonstiges
29-2011.02,3212,3,0.15900179078902196,-2.2998627320771474,False,7.281498105076999,7.114033643821429,3,Sonstiges
29-2012.00,3212,3,0.20718714691383883,-2.2998627320771474,False,7.281498105076999,7.114033643821429,3,Sonstiges
29-2012.01,3212,3,0.15926179878074798,-2.2998627320771474,False,7.281498105076999,7.114033643821429,3,Sonstiges
29-2032.00,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-2033.00,2269,2,0.10097370116187508,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-2034.00,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-2035.00,2269,2,0.09635584394327709,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-2036.00,2269,2,0.44070103555044626,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-2051.00,3259,3,0.3255976743209696,3.1233171310394097,False,0.608573771748,0.6275814606160179,3,Sonstiges
29-2052.00,2262,2,0.30518592725757976,-6.325399884219272,False,6.54283315089,6.128972790338944,4,Sonstiges
29-2053.00,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-2057.00,2267,2,0.12896616564956376,0.9067327842740792,False,1.084923443269,1.0947607998133952,4,Sonstiges
29-2061.00,2635,2,0.0,4.199509809449249,False,18.731495843976003,19.518126849400357,4,Sonstiges
29-2081.00,3254,3,0.2500573602997601,-11.212312649978736,False,5.256679593504,4.6672842424727,3,Sonstiges
29-2091.00,3214,3,0.16375916508809987,-9.276261385655218,False,4.551515015314,4.129304585486128,3,Sonstiges
29-2092.00,3214,3,0.0,-9.276261385655218,False,4.551515015314,4.129304585486128,3,Sonstiges
29-2099.05,2267,2,0.0,0.9067327842740792,False,1.084923443269,1.0947607998133952,4,Sonstiges
29-9091.00,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
29-9092.00,2131,2,0.23762922537786568,11.293192447554636,False,8.866294443315,9.867582137765408,4,Sonstiges
29-9093.00,3256,3,0.0,-0.7566030025209012,False,31.51451494805901,31.276075181732093,3,Sonstiges
29-9099.01,2221,2,0.0,5.464584482285454,False,91.542329713691,96.54473765794796,4,Sonstiges
31-1122.00,3412,3,0.0,9.724730419582912,False,46.231044447983,50.726888890706896,3,Sonstiges
31-1132.00,3258,3,0.0,12.675399704478275,False,4.050694959712999,4.564136736665777,3,Sonstiges
31-2011.00,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
31-2012.00,2269,2,0.0,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
31-2021.00,3255,3,0.0,-2.919764108399224,False,12.063985162247,11.711745253437105,3,Sonstiges
31-2022.00,2269,2,0.00020583348565358646,13.288390073013618,False,14.319088591201,16.22186493810018,4,Sonstiges
31-9011.00,3255,3,0.1415235228738437,-2.919764108399224,False,12.063985162247,11.711745253437105,3,Sonstiges
31-9092.00,3259,3,0.17422511396963525,3.1233171310394097,False,0.608573771748,0.6275814606160179,3,Sonstiges
31-9094.00,3252,3,0.36042554523258935,-2.470545011933432,False,0.707328782249,0.6898539063011778,3,Sonstiges
31-9095.00,2262,2,0.11780503962916233,-6.325399884219272,False,6.54283315089,6.128972790338944,4,Sonstiges
31-9096.00,3240,3,0.19079996615304318,25.29949048798734,False,3.337339874521,4.181669858627249,3,Sonstiges
31-9097.00,3212,3,0.034600702902081434,-2.2998627320771474,False,7.281498105076999,7.114033643821429,3,Sonstiges
31-9099.01,2266,2,0.03528516413334564,5.1086153670915495,False,4.047666286812,4.254445988748661,4,Sonstiges
31-9099.02,3211,3,0.06224871969646119,12.35563067038782,False,7.546524178165999,8.47894483407171,3,Sonstiges
33-1011.00,1349,1,0.0,4.65508308680129,False,8.184198786407,8.565180039903229,3,Sonstiges
33-1012.00,3355,3,0.0,108.464853356832,True,4.070975210586001,8.48655250294109,3,Sonstiges
33-1021.00,1112,1,0.0,14.44437869484354,False,12.438160335807,14.234775317382786,3,Sonstiges
33-1091.00,1219,1,0.0,17.701069218868735,False,11.188193659694004,13.16862356373752,3,Sonstiges
33-2011.00,3112,3,0.0,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
33-2021.00,3112,3,0.04812435772784455,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
33-2022.00,3359,3,0.0,-25.409431210417218,False,1.1952449879130005,0.8915400349132869,3,Sonstiges
33-3012.00,1349,1,0.0,4.65508308680129,False,8.184198786407,8.565180039903229,3,Sonstiges
33-3021.00,3355,3,0.1627803728094281,108.464853356832,True,4.070975210586001,8.48655250294109,3,Sonstiges
33-3021.02,3355,3,0.32079774683001,108.464853356832,True,4.070975210586001,8.48655250294109,3,Sonstiges
33-3021.06,2422,2,0.5386252608925258,74.2896888654673,True,2.9147980542490006,5.080192459807278,4,Sonstiges
33-3031.00,2133,2,0.04409125663914579,19.90030126565172,False,3.499424292972,4.195820269836831,4,Sonstiges
33-3041.00,1112,1,0.04529518450372346,14.44437869484354,False,12.438160335807,14.234775317382786,3,Sonstiges
33-3051.00,3355,3,0.0,108.464853356832,True,4.070975210586001,8.48655250294109,3,Sonstiges
33-3051.04,3351,3,0.19301614949979798,13.595911354416163,False,3.920539826399,4.453572945810789,3,Sonstiges
33-3052.00,3355,3,0.18300515098626477,108.464853356832,True,4.070975210586001,8.48655250294109,3,Sonstiges
33-9021.00,3411,3,0.49501761051530135,0.8717809279335977,False,12.039343043658002,12.144299740161111,3,Sonstiges
33-9031.00,3359,3,0.33790119787329165,-25.409431210417218,False,1.1952449879130005,0.8915400349132869,3,Sonstiges
33-9091.00,3112,3,0.0,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
33-9092.00,3422,3,0.0,-0.5779948542670491,False,18.596802860598004,18.48931429700556,3,Sonstiges
33-9093.00,3351,3,0.0,13.595911354416163,False,3.920539826399,4.453572945810789,3,Sonstiges
33-9099.02,3411,3,0.282830343444181,0.8717809279335977,False,12.039343043658002,12.144299740161111,3,Sonstiges
35-1011.00,3434,3,0.0,-15.775953277624836,False,11.439200624478,9.634557678626583,3,Sonstiges
35-1012.00,1412,1,0.0,-5.47592398648079,False,19.072046092383005,18.02767534569753,3,Sonstiges
35-2012.00,3434,3,0.0,-15.775953277624836,False,11.439200624478,9.634557678626583,3,Sonstiges
35-2013.00,3434,3,0.03323678798448739,-15.775953277624836,False,11.439200624478,9.634557678626583,3,Sonstiges
35-3011.00,1412,1,0.0,-5.47592398648079,False,19.072046092383005,18.02767534569753,3,Sonstiges
35-9031.00,2431,2,0.0,-0.0256149895060899,False,43.93795628549201,43.92670158260029,4,Sonstiges
37-1011.00,1219,1,0.0,17.701069218868735,False,11.188193659694004,13.16862356373752,3,Sonstiges
37-1012.00,2131,2,0.0,11.293192447554636,False,8.866294443315,9.867582137765408,4,Sonstiges
37-3011.00,2162,2,0.0,5.71050797940129,False,1.572515060856,1.6623136588834688,4,Sonstiges
37-3012.00,3141,3,0.0008500079188350217,-3.5863230283961043,False,3.350140159418,3.229993311397246,3,Sonstiges
37-3013.00,1311,1,0.0,61.1602041783743,True,0.461633413851,0.7439693523178712,3,Sonstiges
39-1013.00,1431,1,0.0,-11.966712494310872,False,3.431486778191001,3.0208506211645925,3,Sonstiges
39-1022.00,1439,1,0.0,-12.165368622626788,False,2.155181872745,1.8929960534375396,3,Sonstiges
39-3011.00,1431,1,0.0,-11.966712494310872,False,3.431486778191001,3.0208506211645925,3,Sonstiges
39-3012.00,1431,1,0.024864089483329493,-11.966712494310872,False,3.431486778191001,3.0208506211645925,3,Sonstiges
39-3021.00,3521,3,0.0,-10.284930733748665,False,6.346659251749999,5.69390974380046,3,Sonstiges
39-3031.00,3411,3,0.0,0.8717809279335977,False,12.039343043658002,12.144299740161111,3,Sonstiges
39-3091.00,1411,1,0.0,3.197557183372949,False,7.145420438866,7.373899343391159,3,Sonstiges
39-3092.00,3435,3,0.0,-4.031817033282524,False,4.497162307868001,4.315844951925017,3,Sonstiges
39-3093.00,3423,3,0.0,17.65825235636267,False,6.404440928735001,7.535353269945205,3,Sonstiges
39-4011.00,3433,3,0.00379730736533494,13.48502312839967,False,0.8764893736830001,0.994684168442118,3,Sonstiges
39-4031.00,2635,2,0.0,4.199509809449249,False,18.731495843976003,19.518126849400357,4,Sonstiges
39-5092.00,3435,3,0.0,-4.031817033282524,False,4.497162307868001,4.315844951925017,3,Sonstiges
39-5093.00,1431,1,0.0,-11.966712494310872,False,3.431486778191001,3.0208506211645925,3,Sonstiges
39-7011.00,1439,1,0.0,-12.165368622626788,False,2.155181872745,1.8929960534375396,3,Sonstiges
39-7012.00,1439,1,0.0,-12.165368622626788,False,2.155181872745,1.8929960534375396,3,Sonstiges
39-9011.00,1341,1,0.0,-11.554476973672667,False,3.922539975932,3.4693109976298317,3,Sonstiges
39-9031.00,3423,3,0.0,17.65825235636267,False,6.404440928735001,7.535353269945205,3,Sonstiges
39-9032.00,3423,3,0.0,17.65825235636267,False,6.404440928735001,7.535353269945205,3,Sonstiges
39-9041.00,3412,3,0.0,9.724730419582912,False,46.231044447983,50.726888890706896,3,Sonstiges
41-1011.00,1420,1,0.0,8.313435397703907,False,2.971007194085,3.217999957826392,3,Sonstiges
41-1012.00,1420,1,0.0,8.313435397703907,False,2.971007194085,3.217999957826392,3,Sonstiges
41-2012.00,1431,1,0.11879159018183974,-11.966712494310872,False,3.431486778191001,3.0208506211645925,3,Sonstiges
41-2022.00,2433,2,0.07949700854357403,15.415450098899068,False,11.835475398328002,13.659967202324731,4,Sonstiges
41-3011.00,3339,3,0.0,-25.23132727990804,False,0.779595074896,0.582892890090946,3,Sonstiges
41-3021.00,3321,3,0.28737746681071424,0.6588933582317137,False,16.217702350982005,16.324559714630414,3,Sonstiges
41-3031.00,3311,3,0.41889724413712964,2.1680827005261043,False,8.357260989684999,8.538453319440176,3,Sonstiges
41-4011.00,2433,2,0.0,15.415450098899068,False,11.835475398328002,13.659967202324731,4,Sonstiges
41-4012.00,3324,3,0.15367236377498789,17.00982044669558,False,6.286050496707,7.355296399385477,3,Sonstiges
41-9012.00,2651,2,0.0,-22.840408691396814,False,4.121146544095,3.179859830652326,4,Sonstiges
41-9041.00,1212,1,0.07795328291831552,1.1763416091004857,False,13.564983511046998,13.724554056355064,3,Sonstiges
41-9091.00,2432,2,0.0,-3.069907631481635,False,5.166502693133,5.007895832675806,4,Sonstiges
43-1011.00,3341,3,0.0,28.39759388518941,False,14.08504137531,18.08485422363143,3,Sonstiges
43-2011.00,3133,3,0.035337565911040106,,,,,3,Sonstiges
43-2021.00,1439,1,0.10908343736874905,-12.165368622626788,False,2.155181872745,1.8929960534375396,3,Sonstiges
43-3011.00,3312,3,0.08020705926991908,9.143676434404602,False,1.933962219203,2.110797466890553,3,Sonstiges
43-3021.00,3313,3,0.3937288596676056,1.2929950783281243,False,35.694219590095,36.15574409264256,3,Sonstiges
43-3031.00,2411,2,0.38331692533133405,6.285684043086613,False,30.91757631977699,32.86095748101834,4,Sonstiges
43-3041.00,1431,1,0.06477889295290434,-11.966712494310872,False,3.431486778191001,3.0208506211645925,3,Sonstiges
43-3051.00,3313,3,0.5271648693997365,1.2929950783281243,False,35.694219590095,36.15574409264256,3,Sonstiges
43-3061.00,3323,3,0.30032500040447924,1.6052996370863597,False,10.104688062421005,10.266898583215756,3,Sonstiges
43-3071.00,1112,1,0.20687615112629087,14.44437869484354,False,12.438160335807,14.234775317382786,3,Sonstiges
43-4011.00,3311,3,0.3115471420473719,2.1680827005261043,False,8.357260989684999,8.538453319440176,3,Sonstiges
43-4031.00,3411,3,0.29369703816590564,0.8717809279335977,False,12.039343043658002,12.144299740161111,3,Sonstiges
43-4041.00,3312,3,0.2871831039058698,9.143676434404602,False,1.933962219203,2.110797466890553,3,Sonstiges
43-4071.00,2621,2,0.4193849535486261,37.40303524920816,False,2.5007701291260007,3.436134062024667,4,Sonstiges
43-4121.00,2621,2,0.15456438723393337,37.40303524920816,False,2.5007701291260007,3.436134062024667,4,Sonstiges
43-4131.00,3312,3,0.4930398922676068,9.143676434404602,False,1.933962219203,2.110797466890553,3,Sonstiges
43-4141.00,2412,2,0.14238759238652968,4.628597310126321,False,19.897725421554,20.81871100519237,4,Sonstiges
43-4161.00,2423,2,0.22582766317911782,25.365483554832863,False,22.044454867828005,27.63613744207947,4,Sonstiges
43-5011.00,3331,3,0.07918314600478847,-18.398159675292963,False,4.544567426216001,3.708450654589429,3,Sonstiges
43-5011.01,3331,3,0.35246144148475816,-18.398159675292963,False,4.544567426216001,3.708450654589429,3,Sonstiges
43-5031.00,1112,1,0.05764448023846698,14.44437869484354,False,12.438160335807,14.234775317382786,3,Sonstiges
43-5061.00,2141,2,0.28685371342787636,-3.4113833788767387,False,9.624988998978,9.29664372404815,4,Sonstiges
43-5111.00,3359,3,0.20750501209370664,-25.409431210417218,False,1.1952449879130005,0.8915400349132869,3,Sonstiges
43-6013.00,3344,3,0.255787574384714,8.878196323643294,False,11.622023063692998,12.653849088066766,3,Sonstiges
43-6014.00,3343,3,0.16935088274014035,0.4851455892311484,False,34.92583533916601,35.095276488816104,3,Sonstiges
43-9021.00,3341,3,0.3866753129330406,28.39759388518941,False,14.08504137531,18.08485422363143,3,Sonstiges
43-9022.00,2643,2,0.25782201337141686,2.0629146837573638,False,5.622935372784,5.738931732247348,4,Sonstiges
43-9031.00,2166,2,0.31404938471707106,10.20017076159689,False,12.445369746459,13.714818712509937,4,Sonstiges
43-9041.00,3321,3,0.17746397537170258,0.6588933582317137,False,16.217702350982005,16.324559714630414,3,Sonstiges
43-9061.00,3343,3,0.0592767807681122,0.4851455892311484,False,34.92583533916601,35.095276488816104,3,Sonstiges
43-9081.00,1349,1,0.4164434587833008,4.65508308680129,False,8.184198786407,8.565180039903229,3,Sonstiges
45-2011.00,3359,3,0.010956365335516352,-25.409431210417218,False,1.1952449879130005,0.8915400349132869,3,Sonstiges
45-2041.00,3257,3,0.08061727664319429,37.2375243734849,False,1.93101920804,2.65008295629057,3,Sonstiges
45-2091.00,2144,2,0.0,8.453074726624155,False,9.728896910697,10.551287836634446,4,Sonstiges
45-3031.00,1311,1,0.08210867668492039,61.1602041783743,True,0.461633413851,0.7439693523178712,3,Sonstiges
45-4011.00,2133,2,0.1022081612134937,19.90030126565172,False,3.499424292972,4.195820269836831,4,Sonstiges
45-4021.00,3143,3,0.0,4.104214297448132,False,1.241224500745,1.2921670141680055,3,Sonstiges
45-4023.00,3122,3,0.09112326376895499,-0.6918545824610831,False,22.165944935432,22.01258882965041,3,Sonstiges
47-1011.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-1011.03,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2021.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2031.00,3123,3,0.08263425674407905,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2041.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2042.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2043.00,3123,3,0.034775027340550047,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2044.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2051.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2081.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-2082.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
47-3013.00,3113,3,0.21922948674811785,1.5807988536371664,False,8.859283643801998,8.999331098083685,3,Sonstiges
47-4011.01,3112,3,0.4900751974774663,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
47-4041.00,3132,3,0.0,-11.340769437431074,False,2.789748750421,2.47336977675214,3,Sonstiges
47-4051.00,3112,3,0.0,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
47-4061.00,3112,3,0.0,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
47-5011.00,2146,2,0.0,,,,,4,Sonstiges
47-5012.00,2146,2,0.0,,,,,4,Sonstiges
47-5022.00,3121,3,0.0,,,,,3,Sonstiges
47-5023.00,2146,2,0.0,,,,,4,Sonstiges
47-5032.00,2146,2,0.06508930407941528,,,,,4,Sonstiges
47-5041.00,3121,3,0.0,,,,,3,Sonstiges
47-5043.00,3121,3,0.0,,,,,3,Sonstiges
47-5044.00,3121,3,0.0,,,,,3,Sonstiges
47-5071.00,2146,2,0.0,,,,,4,Sonstiges
49-1011.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
49-2011.00,3512,3,0.0,1.1485353049634035,False,13.888323471840003,14.047835770181605,3,Sonstiges
49-2022.00,2153,2,0.15721709949671153,-30.471247784049645,True,1.651368126398,1.1481756527764473,4,Sonstiges
49-2091.00,2149,2,0.2548567426607883,-6.754156071991167,False,5.215934733249,4.863642360752166,4,Sonstiges
49-2092.00,3113,3,0.13346620330360948,1.5807988536371664,False,8.859283643801998,8.999331098083685,3,Sonstiges
49-2096.00,3114,3,0.21542715361759554,30.723079611849,False,1.366058589767,1.7857538578456174,3,Sonstiges
49-2097.00,3521,3,0.15263870936661061,-10.284930733748665,False,6.346659251749999,5.69390974380046,3,Sonstiges
49-2098.00,3112,3,0.13096675177525077,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
49-3031.00,3115,3,0.2852596201535763,8.663945221420533,False,11.019605854272998,11.97433846910366,3,Sonstiges
49-3043.00,3115,3,0.0,8.663945221420533,False,11.019605854272998,11.97433846910366,3,Sonstiges
49-9021.00,3115,3,0.020640235715182566,8.663945221420533,False,11.019605854272998,11.97433846910366,3,Sonstiges
49-9041.00,3114,3,0.12520303908376312,30.723079611849,False,1.366058589767,1.7857538578456174,3,Sonstiges
49-9043.00,3114,3,0.05312407581821449,30.723079611849,False,1.366058589767,1.7857538578456174,3,Sonstiges
49-9045.00,2651,2,0.0,-22.840408691396814,False,4.121146544095,3.179859830652326,4,Sonstiges
49-9051.00,3131,3,0.0,-10.302750078277226,False,0.7010095428119999,0.6287862815912058,3,Sonstiges
49-9061.00,3254,3,0.16843081413749458,-11.212312649978736,False,5.256679593504,4.6672842424727,3,Sonstiges
49-9062.00,3214,3,0.1894680207385331,-9.276261385655218,False,4.551515015314,4.129304585486128,3,Sonstiges
49-9064.00,3111,3,0.14082420345921579,-7.007106968561465,False,8.995486047674996,8.365162717972387,3,Sonstiges
49-9071.00,2621,2,0.1242210515703208,37.40303524920816,False,2.5007701291260007,3.436134062024667,4,Sonstiges
49-9081.00,3131,3,0.28161897306387756,-10.302750078277226,False,0.7010095428119999,0.6287862815912058,3,Sonstiges
49-9092.00,3112,3,0.0,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
